age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_count,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement_level,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,over_18,overtime,percent_salary_hike,performance_rating,relationship_satisfaction,standard_hours,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_in_current_role,years_since_last_promotion,years_with_curr_manager,same_as_monthly_income,date_birth,salary,role_department,number_children,remote_work
30,no,travel_rarely,360.1825396825397,,7,4,life_sciences,1,399,3.0,male,45.02281746031746,3,2,laboratory_technician,3,divorced,2909.17,7563.83,1,,,13,,1,part_time,3,,4,2,10,,8,9,2909.17,1993,34910,,,yes
60,no,,538.5714285714286,,29,4,,1,400,,male,,4,2,sales_executive,4,divorced,4350.0,11310.0,0,,,18,3,2,,1,12,3,3,11,,1,9,4350.0,1963,,,,yes
32,no,,556.2566609977324,,2,2,life_sciences,1,401,4.0,female,69.53208262471655,3,2,research_scientist,3,single,,11681.39,4,y,yes,14,3,4,part_time,0,10,2,3,8,,0,7,,1991,53914,,,no
36,no,,1057.7460317460318,,1,3,technical_degree,1,402,3.0,female,,1,3,manufacturing_director,1,divorced,8543.33,22212.67,2,,yes,21,4,3,full_time,1,17,2,3,7,,7,7,8543.33,1987,102520,,,yes
27,no,travel_rarely,290.03550973654063,,14,3,,1,403,1.0,male,,3,1,research_scientist,1,,2342.59,6090.75,1,,,14,3,4,,2,,3,2,9,,6,8,2342.59,1996,,,,yes
43,no,,2036.6666666666667,research_&_development,3,3,life_sciences,1,404,3.0,male,,1,5,research_director,4,,16450.0,42770.0,3,y,no,14,3,2,full_time,1,,2,3,8,,0,7,16450.0,1980,197400,research_director_____research_&_development,,yes
29,no,travel_rarely,1582.7713464696226,,1,3,,1,405,4.0,female,,2,4,research_director,4,divorced,,33238.2,3,y,no,14,3,2,full_time,2,9,2,2,7,,1,7,,1994,153407,,,yes
59,no,,1032.4872861766066,,24,4,,1,406,,male,,3,3,manufacturing_director,4,single,8339.32,21682.23,6,,no,12,3,4,part_time,0,,6,2,9,,5,4,8339.32,1964,100072,,,no
43,no,travel_rarely,1032.4872861766066,,4,4,marketing,1,407,4.0,female,,2,3,sales_executive,4,single,8339.32,21682.23,3,,no,14,3,4,part_time,0,23,3,4,21,,15,17,8339.32,1980,100072,,,yes
44,yes,travel_rarely,1032.4872861766066,,15,3,medical,1,408,1.0,female,129.06091077207583,3,3,healthcare_representative,4,married,8339.32,21682.23,1,y,,11,3,4,part_time,1,,2,3,10,,0,5,8339.32,1979,100072,,,yes
29,yes,,290.03550973654063,research_&_development,7,3,technical_degree,1,409,2.0,female,,3,1,laboratory_technician,3,divorced,2342.59,6090.75,3,,yes,13,3,1,,2,10,2,3,7,,7,7,2342.59,1994,,laboratory_technician_____research_&_development,,yes
32,no,travel_rarely,640.6111111111111,,8,3,,1,410,3.0,male,,4,2,sales_executive,4,married,5174.17,13452.83,1,,,15,3,3,full_time,2,,4,4,10,,0,8,5174.17,1991,62090,,,no
36,no,travel_rarely,731.9206349206349,,10,4,technical_degree,1,411,4.0,female,,3,3,healthcare_representative,3,married,,15370.33,3,y,no,12,3,1,part_time,0,,0,3,7,,1,7,,1987,70940,,,yes
52,yes,,1032.4872861766066,sales,5,3,,1,412,2.0,male,,3,3,sales_executive,2,single,8339.32,21682.23,9,y,yes,19,3,3,part_time,0,,2,2,8,,7,7,8339.32,1971,100072,sales_executive_____sales,,yes
39,no,travel_rarely,467.7936507936508,,33,2,,1,413,1.0,male,,3,2,manufacturing_director,3,single,3778.33,9823.67,0,,,11,3,1,,0,,6,,8,,1,7,3778.33,1984,45340,,,yes
34,no,,876.984126984127,,9,3,,1,414,4.0,male,,3,3,healthcare_representative,4,,7083.33,18416.67,0,,,11,,4,part_time,1,10,0,2,9,,1,6,7083.33,1989,85000,,,yes
38,no,,556.2566609977324,,2,2,life_sciences,1,415,2.0,female,,3,2,sales_executive,1,,,11681.39,3,,,15,3,4,,1,11,3,3,7,,1,7,,1985,53914,,,yes
36,no,travel_frequently,478.62698412698415,sales,12,3,marketing,1,416,,female,,4,2,sales_executive,1,married,3865.83,10051.17,2,y,no,16,3,4,part_time,1,,2,2,15,,6,13,3865.83,1987,46390,sales_executive_____sales,,yes
35,no,,553.3253968253969,,1,3,,1,417,4.0,female,,2,2,laboratory_technician,4,,4469.17,11619.83,0,y,no,12,3,2,part_time,1,10,0,3,9,,0,0,4469.17,1988,53630,,,no
55,yes,,1582.7713464696226,,13,4,,1,418,1.0,male,,4,4,sales_executive,3,,12783.92,33238.2,6,y,,17,3,3,full_time,0,,2,2,19,,3,8,12783.92,1968,153407,,,yes
34,no,,556.2566609977324,,29,3,,1,419,2.0,male,,3,2,laboratory_technician,3,,4492.84,11681.39,4,y,,13,3,1,part_time,2,10,1,3,8,,7,7,4492.84,1989,53914,,,no
43,no,,421.0555555555556,,6,3,medical,1,420,1.0,female,,2,2,research_scientist,3,single,3400.83,8842.17,1,,yes,14,3,1,part_time,0,20,3,1,20,,1,8,3400.83,1980,40810,,,no
42,no,travel_rarely,1582.7713464696226,,10,3,human_resources,1,421,3.0,female,,3,4,manager,1,married,12783.92,33238.2,0,,,14,3,3,full_time,1,21,5,3,20,,0,9,12783.92,1981,153407,,,no
26,no,travel_rarely,369.1587301587302,,7,3,,1,422,3.0,male,,4,1,laboratory_technician,1,single,,7752.33,0,,no,12,3,4,full_time,0,8,2,3,7,,0,7,,1997,35780,,,yes
29,yes,,1032.4872861766066,,14,1,other,1,423,3.0,female,,3,3,healthcare_representative,4,single,8339.32,21682.23,0,,yes,12,3,1,part_time,0,,1,3,8,,7,7,8339.32,1994,100072,,,yes
54,no,,1787.809523809524,research_&_development,1,3,,1,424,4.0,female,223.47619047619048,3,4,research_director,4,,,37544.0,6,,,19,3,4,full_time,0,29,3,2,20,,12,7,,1969,173280,research_director_____research_&_development,,no
55,no,,1582.7713464696226,,1,4,,1,425,2.0,male,,4,4,research_director,4,divorced,12783.92,33238.2,2,y,no,13,3,4,full_time,2,31,4,4,7,,0,0,12783.92,1968,153407,,,yes
40,no,non_travel,556.2566609977324,,9,4,other,1,426,3.0,male,,3,2,laboratory_technician,3,,4492.84,11681.39,3,y,no,11,3,3,part_time,2,11,2,,8,,0,7,4492.84,1983,53914,,,yes
31,no,,1113.563492063492,,8,2,,1,427,1.0,male,,3,3,sales_executive,4,divorced,8994.17,23384.83,1,,,18,,1,full_time,1,13,5,3,13,,9,9,8994.17,1992,107930,,,yes
46,yes,,1032.4872861766066,,9,3,marketing,1,428,1.0,male,,3,3,sales_executive,4,divorced,8339.32,21682.23,4,,no,11,3,1,,1,28,1,4,7,,4,3,8339.32,1977,,,,yes
45,no,travel_rarely,1119.547619047619,,20,3,medical,1,429,2.0,male,,1,3,healthcare_representative,1,,9042.5,23510.5,2,y,yes,18,3,2,full_time,1,,2,3,7,,0,7,9042.5,1978,108510,,,no
49,no,travel_rarely,1079.8253968253969,,7,4,life_sciences,1,430,3.0,male,134.9781746031746,3,3,healthcare_representative,2,divorced,,22676.33,3,y,,14,3,2,full_time,2,29,3,3,8,,0,7,,1974,104660,,,no
29,no,travel_rarely,556.2566609977324,,19,3,,1,431,3.0,male,69.53208262471655,2,2,sales_executive,3,,4492.84,11681.39,1,y,,14,3,3,part_time,2,10,3,3,10,,0,4,4492.84,1994,53914,,,yes
29,yes,,243.6984126984127,,1,4,technical_degree,1,432,1.0,male,,2,1,research_scientist,1,single,,5117.67,6,y,no,13,3,3,part_time,0,,2,1,9,,0,7,,1994,23620,,,yes
29,no,,556.2566609977324,,8,1,other,1,433,3.0,female,,1,2,healthcare_representative,1,,,11681.39,3,,no,13,3,3,part_time,1,9,3,3,7,,0,7,,1994,53914,,,yes
40,no,travel_rarely,1582.7713464696226,human_resources,6,2,,1,434,3.0,male,197.8464183087028,3,4,manager,4,single,12783.92,33238.2,1,y,yes,21,4,4,full_time,0,21,2,3,21,,7,7,12783.92,1983,153407,manager_____human_resources,,yes
48,no,,664.3412698412699,sales,16,4,life_sciences,1,435,3.0,female,,3,2,sales_executive,3,divorced,,13951.17,8,,no,14,3,3,full_time,1,18,2,,8,,7,7,,1975,64390,sales_executive_____sales,,yes
53,yes,,1032.4872861766066,,2,5,,1,436,3.0,female,,2,3,manufacturing_director,4,married,,21682.23,0,,,16,3,2,part_time,1,,4,3,33,,1,9,,1970,100072,,,yes
44,no,,1973.9841269841268,,7,3,medical,1,437,2.0,female,,3,5,research_director,4,,,41453.67,0,,yes,14,,4,,1,,4,2,22,,1,10,,1979,191325,,,no
45,no,,595.2142857142857,,5,5,,1,438,3.0,female,74.40178571428571,1,2,laboratory_technician,1,,,12499.5,1,y,,14,3,1,full_time,0,10,3,3,10,,1,4,,1978,57690,,,no
45,no,non_travel,452.4206349206349,,26,3,marketing,1,439,1.0,male,,2,2,sales_executive,1,,3654.17,9500.83,1,y,,15,,1,,1,10,2,,10,,4,5,3654.17,1978,,,,no
34,no,travel_frequently,556.2566609977324,,10,4,,1,440,3.0,male,,4,2,manufacturing_director,4,,4492.84,11681.39,1,,,13,3,1,part_time,1,9,3,,9,,7,2,4492.84,1989,53914,,,yes
39,no,,556.2566609977324,research_&_development,10,5,medical,1,441,2.0,male,,3,2,manufacturing_director,1,,4492.84,11681.39,2,y,,13,3,4,,3,,3,3,7,,7,7,4492.84,1984,,manufacturing_director_____research_&_development,,no
27,no,,419.50793650793656,research_&_development,36,3,,1,442,,male,,2,1,laboratory_technician,1,divorced,3388.33,8809.67,1,,no,11,3,1,full_time,2,7,3,3,7,,0,7,3388.33,1996,40660,laboratory_technician_____research_&_development,,yes
45,no,travel_rarely,556.2566609977324,,2,2,,1,443,4.0,female,,2,2,manufacturing_director,4,divorced,4492.84,11681.39,1,,,19,3,1,,2,10,3,3,10,,3,9,4492.84,1978,,,,yes
44,no,,556.2566609977324,,1,5,,1,444,1.0,male,,3,2,human_resources,4,married,4492.84,11681.39,4,,yes,11,3,3,,0,14,3,3,10,,0,2,4492.84,1979,,,,yes
25,no,,537.1269841269842,,2,1,life_sciences,1,445,4.0,male,67.14087301587303,4,2,manufacturing_director,3,divorced,4338.33,11279.67,1,,,17,3,3,part_time,2,7,6,3,7,,0,7,4338.33,1998,52060,,,no
49,no,,1582.7713464696226,,1,3,,1,446,3.0,male,,3,4,manager,3,single,12783.92,33238.2,4,y,,14,3,1,full_time,0,23,2,3,8,,0,0,12783.92,1974,153407,,,yes
48,yes,travel_frequently,273.92857142857144,,7,2,,1,447,4.0,female,,3,1,sales_representative,3,,2212.5,5752.5,2,,,11,,3,,2,19,3,3,9,,7,7,2212.5,1975,,,,no
26,no,,265.1587301587302,,7,3,medical,1,448,4.0,male,,3,1,laboratory_technician,4,,2141.67,5568.33,1,,no,20,4,3,part_time,0,7,5,3,7,,5,7,2141.67,1997,25700,,,yes
44,no,travel_rarely,1032.4872861766066,,2,3,life_sciences,1,449,3.0,female,129.06091077207583,4,3,healthcare_representative,4,,8339.32,21682.23,1,,,19,,2,part_time,1,,2,3,8,,6,7,8339.32,1979,100072,,,yes
36,no,,464.4920634920635,,2,4,,1,450,3.0,female,58.06150793650794,3,2,sales_representative,4,single,3751.67,9754.33,3,y,,15,,3,part_time,0,17,2,2,13,,6,7,3751.67,1987,45020,,,yes
46,no,,556.2566609977324,research_&_development,13,4,,1,451,3.0,male,69.53208262471655,3,2,healthcare_representative,2,single,4492.84,11681.39,6,,no,14,3,4,part_time,0,19,3,3,10,,0,9,4492.84,1977,53914,healthcare_representative_____research_&_development,,yes
35,no,,556.2566609977324,,27,4,life_sciences,1,452,4.0,male,,3,2,manufacturing_director,3,married,4492.84,11681.39,2,y,,16,3,2,part_time,1,17,3,3,7,,0,7,4492.84,1988,53914,,,yes
30,no,travel_frequently,512.5714285714286,,2,4,,1,453,4.0,female,,2,1,research_scientist,1,,4140.0,10764.0,0,y,,16,3,4,,0,10,2,,9,,0,7,4140.0,1993,49680,,,no
30,no,,1032.4872861766066,,15,2,marketing,1,454,3.0,male,,2,3,sales_executive,1,,8339.32,21682.23,2,,no,11,3,1,part_time,1,,2,3,7,,1,7,8339.32,1993,100072,,,yes
33,no,non_travel,531.0396825396825,,2,3,marketing,1,455,4.0,female,,3,2,sales_executive,2,,4289.17,11151.83,8,,no,15,3,4,part_time,0,13,2,2,11,,1,7,4289.17,1990,51470,,,yes
32,no,,280.42857142857144,,5,4,,1,456,2.0,male,35.05357142857143,3,1,research_scientist,2,single,2265.0,5889.0,2,y,no,14,3,2,part_time,0,12,3,3,7,,0,7,2265.0,1991,27180,,,yes
43,no,travel_rarely,365.1349206349206,,2,3,life_sciences,1,457,2.0,male,,3,1,human_resources,4,,2949.17,7667.83,0,y,no,13,3,2,,0,,5,3,9,,1,8,2949.17,1980,,,,no
31,no,travel_rarely,564.1587301587302,,29,4,marketing,1,458,1.0,female,,2,2,sales_executive,4,,4556.67,11847.33,1,,,14,3,1,full_time,2,,3,3,12,,5,7,4556.67,1992,54680,,,yes
35,yes,,599.7539682539682,,27,3,,1,459,3.0,male,,3,2,sales_executive,4,,4844.17,12594.83,1,,,18,3,4,,0,,2,3,10,,7,7,4844.17,1988,,,,no
35,no,non_travel,556.2566609977324,research_&_development,2,2,medical,1,460,2.0,male,,3,2,manufacturing_director,4,divorced,4492.84,11681.39,2,,no,14,3,3,,1,15,6,3,7,,1,7,4492.84,1988,53914,manufacturing_director_____research_&_development,,no
30,no,,997.3888888888888,,10,3,medical,1,461,1.0,female,,3,3,manufacturing_director,3,single,8055.83,20945.17,9,y,no,14,3,2,part_time,0,9,3,3,7,,0,2,8055.83,1993,96670,,,no
46,yes,travel_rarely,556.2566609977324,,19,2,medical,1,462,4.0,female,,3,2,healthcare_representative,2,married,4492.84,11681.39,4,,no,22,4,4,,1,13,2,4,9,7,3,7,4492.84,1977,,,,no
45,no,non_travel,531.7619047619048,,2,4,,1,463,3.0,female,,3,2,sales_executive,3,married,,11167.0,4,y,,22,4,2,part_time,2,10,3,4,8,,5,7,,1978,51540,,,no
43,no,travel_frequently,585.515873015873,,2,4,life_sciences,1,464,1.0,male,73.18948412698413,3,2,sales_executive,4,married,4729.17,12295.83,1,,,20,4,3,full_time,1,7,5,3,7,,7,7,4729.17,1980,56750,,,no
46,yes,,754.6190476190477,,10,3,life_sciences,1,465,3.0,female,,3,3,sales_executive,2,,6095.0,15847.0,5,y,,21,4,3,part_time,3,14,2,3,8,,0,7,6095.0,1977,73140,,,yes
40,no,travel_rarely,1582.7713464696226,research_&_development,1,4,,1,466,1.0,male,,3,4,manager,1,,12783.92,33238.2,2,y,,11,3,1,,1,22,3,,19,,11,16,12783.92,1983,,manager_____research_&_development,,yes
27,no,travel_rarely,556.2566609977324,sales,2,2,,1,467,1.0,female,,4,2,sales_executive,3,single,4492.84,11681.39,0,y,no,14,3,2,part_time,0,9,5,2,8,,0,7,4492.84,1996,53914,sales_executive_____sales,,no
42,no,,1032.4872861766066,,6,3,medical,1,468,3.0,male,,3,3,research_director,1,married,8339.32,21682.23,9,y,no,13,3,2,,1,18,3,4,13,,5,7,8339.32,1981,,,,yes
26,no,travel_frequently,290.03550973654063,,6,3,other,1,469,3.0,male,36.25443871706758,4,1,laboratory_technician,4,married,2342.59,6090.75,0,,no,18,3,1,part_time,1,8,3,3,7,,7,7,2342.59,1997,28111,,,yes
28,no,travel_frequently,556.2566609977324,,1,2,life_sciences,1,470,3.0,male,69.53208262471655,2,2,sales_executive,4,married,,11681.39,1,,,12,3,3,part_time,1,7,2,3,7,,0,7,,1995,53914,,,yes
47,no,,556.2566609977324,,14,4,,1,471,3.0,male,69.53208262471655,3,2,research_scientist,2,married,4492.84,11681.39,8,y,,18,3,3,part_time,1,,4,4,8,,1,7,4492.84,1976,53914,,,no
34,no,travel_rarely,1032.4872861766066,,13,4,medical,1,472,4.0,male,,3,3,sales_executive,3,divorced,8339.32,21682.23,1,,no,18,3,3,part_time,1,9,2,2,8,,1,1,8339.32,1989,100072,,,yes
26,no,,290.03550973654063,research_&_development,1,3,medical,1,473,3.0,male,,3,1,laboratory_technician,1,single,2342.59,6090.75,0,y,no,13,3,4,part_time,0,8,6,,7,,7,6,2342.59,1997,28111,laboratory_technician_____research_&_development,,yes
27,no,travel_rarely,556.2566609977324,,9,3,,1,474,4.0,male,,3,2,sales_executive,4,,,11681.39,1,,,14,3,1,part_time,0,,5,,7,,0,7,,1996,53914,,,no
31,yes,travel_frequently,556.2566609977324,sales,26,4,marketing,1,475,1.0,male,,3,2,sales_executive,4,,4492.84,11681.39,1,y,yes,11,3,3,part_time,0,10,4,3,10,,0,8,4492.84,1992,53914,sales_executive_____sales,,yes
33,no,travel_frequently,556.2566609977324,,7,2,life_sciences,1,476,4.0,male,,3,2,healthcare_representative,3,divorced,4492.84,11681.39,1,,,20,,3,,3,9,2,3,9,,2,8,4492.84,1990,,,,yes
31,no,,1032.4872861766066,,10,3,,1,477,3.0,female,,3,3,research_director,3,married,8339.32,21682.23,4,,no,20,4,3,part_time,1,13,2,4,11,,4,8,8339.32,1992,100072,,,yes
35,no,,525.984126984127,,9,4,medical,1,478,2.0,male,,3,2,research_scientist,3,,,11045.67,1,,no,19,3,2,part_time,0,10,5,3,10,,0,8,,1988,50980,,,yes
33,no,travel_rarely,556.2566609977324,,15,2,,1,479,2.0,female,,3,2,healthcare_representative,4,married,4492.84,11681.39,0,,yes,13,,1,part_time,1,,6,3,9,,8,1,4492.84,1990,53914,,,yes
39,no,travel_rarely,556.2566609977324,,24,1,life_sciences,1,480,1.0,male,,3,2,research_scientist,4,single,4492.84,11681.39,7,,no,13,,1,,0,,2,3,7,,1,7,4492.84,1984,,,,no
36,no,travel_rarely,1032.4872861766066,,46,3,,1,481,,female,129.06091077207583,2,3,sales_executive,4,married,,21682.23,0,y,no,19,3,3,part_time,2,10,2,3,9,,3,4,,1987,100072,,,yes
41,no,travel_rarely,1400.079365079365,,28,4,life_sciences,1,482,1.0,female,,2,4,manufacturing_director,2,married,11308.33,29401.67,0,y,no,23,,3,full_time,1,21,3,3,20,,0,10,11308.33,1982,135700,,,yes
34,no,,692.5079365079365,sales,28,3,marketing,1,483,4.0,female,,2,2,sales_executive,3,married,,14542.67,1,y,no,21,4,4,full_time,2,8,2,3,8,,1,7,,1989,67120,sales_executive_____sales,,no
38,no,travel_rarely,556.2566609977324,,10,2,,1,484,1.0,female,,3,2,sales_executive,4,married,4492.84,11681.39,1,,no,11,3,3,,1,10,1,3,10,,1,9,4492.84,1985,,,,yes
39,no,travel_rarely,1030.8174603174605,,6,1,,1,485,4.0,male,,2,3,healthcare_representative,1,,8325.83,21647.17,4,,,15,3,1,part_time,1,,5,3,7,,1,7,8325.83,1984,99910,,,yes
34,no,travel_rarely,1032.4872861766066,,7,4,,1,486,1.0,female,,3,3,research_director,2,single,,21682.23,0,,no,11,,3,part_time,0,,4,3,12,6,2,11,,1989,100072,,,no
44,no,travel_rarely,1057.3333333333337,,7,4,medical,1,487,1.0,female,,2,3,healthcare_representative,4,married,8540.0,22204.0,3,,,14,,4,full_time,1,24,4,3,22,,5,17,8540.0,1979,102480,,,yes
46,no,,556.2566609977324,,5,4,,1,488,1.0,male,,3,2,sales_executive,4,single,4492.84,11681.39,4,y,,21,,3,part_time,0,14,4,3,9,,0,8,4492.84,1977,53914,,,yes
41,no,travel_frequently,1582.7713464696226,research_&_development,10,3,life_sciences,1,489,4.0,male,197.8464183087028,2,4,manager,1,divorced,,33238.2,4,y,,13,3,2,full_time,1,,2,2,7,,7,7,,1982,153407,manager_____research_&_development,,no
39,no,,1128.5238095238096,research_&_development,2,4,,1,490,3.0,female,,3,3,healthcare_representative,3,single,9115.0,23699.0,0,,no,25,4,4,,0,20,1,3,19,,11,8,9115.0,1984,,healthcare_representative_____research_&_development,,no
42,no,travel_rarely,267.531746031746,,2,3,medical,1,491,4.0,female,,2,1,laboratory_technician,1,divorced,2160.83,5618.17,0,,yes,11,3,3,part_time,1,10,4,3,9,,7,8,2160.83,1981,25930,,,yes
33,no,travel_frequently,1225.5079365079364,research_&_development,5,4,,1,492,4.0,female,,3,3,manager,2,married,9898.33,25735.67,6,y,,11,,2,,2,12,2,3,10,,8,8,9898.33,1990,,manager_____research_&_development,,yes
35,no,travel_rarely,835.1984126984128,,5,4,technical_degree,1,493,3.0,male,,3,3,manufacturing_director,2,single,6745.83,17539.17,0,,no,13,3,4,part_time,0,17,5,3,16,,0,13,6745.83,1988,80950,,,yes
33,yes,travel_rarely,1032.4872861766066,,15,1,medical,1,494,2.0,male,,3,3,manager,3,married,,21682.23,7,,,12,3,4,part_time,0,15,2,4,7,,7,7,,1990,100072,,,yes
40,no,travel_rarely,1582.7713464696226,,6,3,life_sciences,1,495,2.0,female,,3,4,manufacturing_director,3,single,,33238.2,7,,no,15,3,3,full_time,0,22,3,3,20,,5,13,,1983,153407,,,no
41,no,travel_rarely,1973.9841269841268,,10,4,human_resources,1,496,2.0,male,,2,5,manager,4,divorced,15943.72,41453.67,3,y,no,15,3,2,full_time,3,23,2,2,21,,12,6,15943.72,1982,191325,,,no
27,no,,556.2566609977324,,7,3,,1,497,4.0,female,,2,2,healthcare_representative,1,,,11681.39,8,,no,19,3,1,part_time,0,,2,1,7,,0,7,,1996,53914,,,no
52,no,travel_rarely,1739.1111111111113,,3,4,marketing,1,498,3.0,male,,2,4,manager,1,,14046.67,36521.33,1,,,11,3,1,full_time,0,,3,4,34,,1,16,14046.67,1971,168560,,,yes
51,no,travel_rarely,1582.7713464696226,,26,4,marketing,1,499,1.0,female,197.8464183087028,3,4,manager,3,married,12783.92,33238.2,2,,no,14,3,3,full_time,1,,2,2,20,,4,17,12783.92,1972,153407,,,no
47,no,travel_rarely,468.1031746031746,,2,2,marketing,1,500,3.0,female,,3,2,sales_executive,4,,3780.83,9830.17,0,,,22,4,1,part_time,1,8,2,3,7,,7,7,3780.83,1976,45370,,,yes
50,no,non_travel,1849.301587301588,research_&_development,2,4,,1,501,1.0,male,,3,4,manager,1,divorced,,38835.33,1,y,,11,3,4,full_time,1,31,3,3,31,,14,7,,1973,179240,manager_____research_&_development,,no
35,no,travel_rarely,414.1428571428571,research_&_development,21,1,life_sciences,1,502,4.0,female,,3,2,healthcare_representative,4,married,3345.0,8697.0,1,,,25,4,4,part_time,1,10,2,1,10,,0,7,3345.0,1988,40140,healthcare_representative_____research_&_development,,yes
39,no,travel_rarely,1314.6507936507935,,1,1,,1,503,4.0,female,164.33134920634922,2,4,manufacturing_director,4,married,10618.33,27607.67,1,,no,16,3,3,full_time,1,,3,3,21,,11,8,10618.33,1984,127420,,,yes
39,no,travel_frequently,1032.4872861766066,,22,3,medical,1,504,4.0,female,,3,3,manufacturing_director,1,single,8339.32,21682.23,1,,,13,3,3,part_time,0,,2,3,21,,2,8,8339.32,1984,100072,,,no
41,no,,348.3174603174604,,7,2,,1,505,2.0,female,43.53968253968255,4,1,research_scientist,3,,,7314.67,1,,no,13,3,3,full_time,0,,3,3,10,,0,8,,1982,33760,,,no
44,yes,,1081.4761904761906,human_resources,1,2,medical,1,506,2.0,male,,2,3,human_resources,1,married,8735.0,22711.0,9,,no,14,,4,full_time,1,24,1,3,20,,3,6,8735.0,1979,104820,human_resources_____human_resources,,yes
42,no,,1582.7713464696226,,2,2,medical,1,507,4.0,male,,3,4,manager,1,,12783.92,33238.2,0,,no,17,3,4,,1,23,3,3,22,,13,7,12783.92,1981,,,,no
52,no,travel_rarely,1032.4872861766066,,7,4,life_sciences,1,508,2.0,male,,3,3,healthcare_representative,2,single,,21682.23,7,y,,19,3,4,part_time,0,18,4,,8,,4,0,,1971,100072,,,yes
38,no,,290.03550973654063,,1,3,,1,509,3.0,male,36.25443871706758,4,1,human_resources,3,,2342.59,6090.75,1,,no,13,3,4,part_time,1,7,2,4,7,,5,0,2342.59,1985,28111,,,yes
46,no,,290.03550973654063,human_resources,1,2,life_sciences,1,510,4.0,female,36.25443871706758,3,1,human_resources,1,,,6090.75,6,,,12,3,3,part_time,0,10,3,4,7,,5,7,,1977,28111,human_resources_____human_resources,,yes
35,no,,438.3888888888889,,4,4,life_sciences,1,511,3.0,male,54.79861111111112,3,2,research_scientist,3,single,3540.83,9206.17,1,,,11,3,2,part_time,0,,3,3,9,,1,1,3540.83,1988,42490,,,no
28,no,travel_rarely,675.6904761904763,research_&_development,29,1,life_sciences,1,512,3.0,male,,1,2,manufacturing_director,2,married,5457.5,14189.5,1,,,14,,2,,2,8,2,2,8,,1,7,5457.5,1995,,manufacturing_director_____research_&_development,,yes
44,no,,1582.7713464696226,,28,3,life_sciences,1,513,4.0,male,,3,4,research_director,1,married,12783.92,33238.2,3,,no,13,3,3,,1,,1,4,20,,14,17,12783.92,1979,,,,yes
50,no,,1486.8492063492065,,22,5,,1,514,3.0,male,,1,4,research_director,4,,12009.17,31223.83,1,,,13,3,4,,0,,2,3,32,,13,9,12009.17,1973,,,,no
55,no,travel_rarely,2020.7777777777776,,23,5,marketing,1,515,3.0,male,252.59722222222223,2,5,manager,4,,,42436.33,1,y,no,21,4,3,full_time,1,36,3,3,36,,2,13,,1968,195860,,,yes
39,no,,849.8492063492063,sales,6,3,,1,516,4.0,male,,4,3,sales_executive,3,married,6864.17,17846.83,2,y,no,11,3,1,part_time,1,11,3,3,7,,7,6,6864.17,1984,82370,sales_executive_____sales,,yes
49,no,,331.29365079365084,research_&_development,13,4,,1,517,,female,,3,1,laboratory_technician,1,,2675.83,6957.17,1,,,14,3,4,,1,10,3,2,9,,1,4,2675.83,1974,,laboratory_technician_____research_&_development,,yes
45,no,,1723.4285714285716,,28,2,technical_degree,1,518,4.0,female,,2,4,research_director,2,single,13920.0,36192.0,1,,,11,,3,,0,21,2,3,21,6,8,6,13920.0,1978,,,,no
46,no,,1032.4872861766066,,2,3,,1,519,3.0,male,,3,3,sales_executive,4,,8339.32,21682.23,4,,,12,3,2,part_time,1,,5,2,10,,0,3,8339.32,1977,100072,,,no
