,Loyalty_Number,Province,City,Postal_Code,Gender,Education,Salary_$,Marital_Status,Loyalty_Card,CLV,Enrollment_Type,Enrollment_Date
1760,721786,Ontario,Trenton,K8V_4B2,Male,Bachelor,47379,Married,Aurora,6645.93,Standard,2017-01
1761,344570,Ontario,Trenton,K8V_4B2,Female,College,79359,Single,Aurora,6647.85,Standard,2017-10
1762,927165,Ontario,Thunder_Bay,K8T_5M5,Female,Doctor,257485,Married,Aurora,6656.15,Standard,2018-12
1763,197192,Ontario,Thunder_Bay,K8T_5M5,Male,Bachelor,61055,Married,Aurora,6656.2,Standard,2016-12
1764,711864,Ontario,Toronto,P1L_8X8,Male,Bachelor,72638,Married,Aurora,6661.18,Standard,2014-05
1765,576051,Quebec,Tremblant,H5Y_2S9,Male,College,79359,Married,Aurora,6661.74,Standard,2013-03
1766,272551,British_Columbia,Whistler,V6T_1Y8,Male,Bachelor,73273,Married,Aurora,6670.85,Standard,2017-12
1767,385861,Nova_Scotia,Halifax,B3J_9S2,Female,Bachelor,68887,Married,Aurora,6672.06,Standard,2018-09
1768,551961,Quebec,Montreal,H2Y_4R4,Male,College,79359,Single,Aurora,6674.45,Standard,2015-03
1769,730008,Ontario,Sudbury,M5V_1G5,Male,Bachelor,73525,Married,Aurora,6676.73,Standard,2012-09
1770,313708,Saskatchewan,Regina,S6J_3G0,Female,Bachelor,66399,Married,Aurora,6678.9,Standard,2017-12
1771,807970,Nova_Scotia,Halifax,B3J_9S2,Male,Bachelor,66399,Married,Aurora,6678.9,Standard,2016-06
1772,502023,British_Columbia,Whistler,V6T_1Y8,Female,Bachelor,73082,Married,Aurora,6685.07,Standard,2012-05
1773,713039,Ontario,Trenton,K8V_4B2,Male,Bachelor,54969,Married,Aurora,6685.8,Standard,2017-10
1774,937476,British_Columbia,Vancouver,V6E_3D9,Female,Bachelor,48183,Married,Aurora,6686.13,Standard,2016-01
1775,792332,Yukon,Whitehorse,Y2K_6R0,Female,Bachelor,49302,Married,Aurora,6687.59,Standard,2012-06
1776,857516,Ontario,Kingston,M9K_2P4,Male,Bachelor,73828,Single,Aurora,6688.86,Standard,2013-11
1777,180216,New_Brunswick,Fredericton,E3B_2H2,Male,Bachelor,73602,Married,Aurora,6689.02,Standard,2015-11
1778,301793,British_Columbia,Vancouver,V6E_3Z3,Female,Bachelor,73602,Married,Aurora,6689.02,Standard,2012-07
1779,308480,Ontario,Kingston,M9K_2P4,Female,Bachelor,73602,Married,Aurora,6689.02,Standard,2018-11
1780,802196,Quebec,Quebec_City,G1B_3L5,Male,Bachelor,73602,Married,Aurora,6689.02,Standard,2015-09
1781,465095,Alberta,Banff,T4V_1D4,Female,Bachelor,78169,Married,Aurora,6692.14,Standard,2017-11
1782,639117,Ontario,Toronto,M1R_4K3,Female,Bachelor,78169,Married,Aurora,6692.14,Standard,2017-01
1783,942779,Ontario,Toronto,P1W_1K4,Female,Bachelor,73792,Married,Aurora,6696.9,Standard,2015-03
1784,151554,New_Brunswick,Moncton,E1A_2A7,Male,Doctor,187647,Single,Aurora,6698.97,Standard,2016-10
1785,290091,Quebec,Tremblant,H5Y_2S9,Female,Doctor,187647,Single,Aurora,6698.97,Standard,2016-07
1786,280216,British_Columbia,Vancouver,V6E_3Z3,Female,Bachelor,54482,Single,Aurora,6699.28,Standard,2017-07
1787,348173,Quebec,Hull,J8Y_3Z5,Male,Bachelor,54482,Single,Aurora,6699.28,Standard,2014-07
1788,452684,British_Columbia,Vancouver,V6E_3Z3,Female,College,79359,Divorced,Aurora,6707.99,Standard,2017-08
1789,499482,British_Columbia,Vancouver,V5R_1W3,Male,Bachelor,100483,Married,Aurora,8131.78,2018_Promotion,2018-03
1790,744711,British_Columbia,Victoria,V10_6T5,Female,College,79359,Single,Aurora,8150.57,2018_Promotion,2018-04
1791,475233,New_Brunswick,Fredericton,E3B_2H2,Female,College,79359,Married,Aurora,6715.29,Standard,2013-09
1792,715184,Quebec,Tremblant,H5Y_2S9,Female,College,79359,Married,Aurora,6715.29,Standard,2017-09
1793,775768,British_Columbia,Vancouver,V6E_3Z3,Male,Master,107927,Married,Aurora,6715.59,Standard,2012-06
1794,474305,Manitoba,Winnipeg,R2C_0M5,Male,Bachelor,58623,Married,Aurora,6721.89,Standard,2013-01
1795,583565,Quebec,Quebec_City,G1B_3L5,Female,College,79359,Single,Aurora,6722.7,Standard,2012-07
1796,907038,Ontario,Sudbury,M5V_1G5,Female,College,79359,Single,Aurora,6725.04,Standard,2017-12
1797,204375,Quebec,Quebec_City,G1B_3L5,Female,Bachelor,60758,Married,Aurora,6727.62,Standard,2014-10
1798,788515,Quebec,Hull,J8Y_3Z5,Male,College,79359,Single,Aurora,6729.87,Standard,2016-05
1799,580508,Nova_Scotia,Halifax,B3J_9S2,Female,College,79359,Single,Aurora,6731.05,Standard,2018-05
1800,746235,Quebec,Montreal,H2T_9K8,Male,College,79359,Single,Aurora,6732.2,Standard,2015-03
1801,926106,British_Columbia,West_Vancouver,V6V_8Z3,Female,College,79359,Single,Aurora,6732.2,Standard,2013-11
1802,531976,British_Columbia,Dawson_Creek,U5I_4F1,Male,College,79359,Single,Aurora,6732.97,Standard,2014-12
1803,246421,British_Columbia,Dawson_Creek,U5I_4F1,Female,Bachelor,91784,Married,Aurora,8161.58,2018_Promotion,2018-04
1804,899287,Ontario,Toronto,M2P_4F6,Male,College,79359,Single,Aurora,6743.12,Standard,2017-04
1805,642901,British_Columbia,Victoria,V10_6T5,Male,College,79359,Single,Aurora,6745.25,Standard,2016-12
1806,164224,British_Columbia,Dawson_Creek,U5I_4F1,Female,College,79359,Single,Aurora,8324.23,2018_Promotion,2018-02
1807,658310,Quebec,Montreal,H2Y_4R4,Female,Bachelor,83369,Married,Aurora,6746.43,Standard,2013-08
1808,267474,British_Columbia,Vancouver,V6E_3D9,Male,Bachelor,81975,Single,Aurora,6748.23,Standard,2014-05
1809,822555,British_Columbia,Vancouver,V6E_3D9,Male,College,79359,Married,Aurora,6751.44,Standard,2013-04
1810,675057,Ontario,Trenton,K8V_4B2,Female,Bachelor,64259,Single,Aurora,6753.43,Standard,2013-03
1811,849330,British_Columbia,Vancouver,V6E_3D9,Male,Bachelor,64259,Single,Aurora,6753.43,Standard,2012-12
1812,796541,Ontario,Ottawa,K1F_2R2,Male,Bachelor,53772,Married,Aurora,6755.08,Standard,2016-07
1813,183224,Quebec,Quebec_City,G1B_3L5,Male,Bachelor,66210,Married,Aurora,6756.06,Standard,2014-11
1814,283709,Nova_Scotia,Halifax,B3C_2M8,Female,Bachelor,66210,Married,Aurora,6756.06,Standard,2017-09
1815,319092,British_Columbia,Whistler,V6T_1Y8,Male,College,79359,Single,Aurora,6758.81,Standard,2016-07
1816,845488,Quebec,Montreal,H2T_9K8,Male,College,79359,Single,Aurora,6758.81,Standard,2017-08
1817,181498,Ontario,Toronto,P1L_8X8,Male,Bachelor,61449,Married,Aurora,6762.08,Standard,2013-12
1818,337818,British_Columbia,Vancouver,V5R_1W3,Male,Bachelor,61449,Married,Aurora,6762.08,Standard,2014-10
1819,271043,Ontario,Ottawa,K1G_4Z0,Male,Bachelor,75105,Married,Aurora,6765.8,Standard,2014-10
1820,451183,British_Columbia,Vancouver,V6E_3D9,Male,Bachelor,46575,Married,Aurora,6766.56,Standard,2017-01
1821,659882,British_Columbia,Vancouver,V5R_1W3,Female,Bachelor,60920,Married,Aurora,6767.81,Standard,2016-08
1822,734727,Quebec,Tremblant,H5Y_2S9,Female,College,79359,Single,Aurora,6778.84,Standard,2015-07
1823,939103,Quebec,Montreal,H2T_2J6,Male,College,79359,Single,Aurora,6788.08,Standard,2016-12
1824,981434,British_Columbia,Vancouver,V1E_4R6,Male,High_School_or_Below,55812,Single,Aurora,6796.84,Standard,2013-01
1825,939319,Saskatchewan,Regina,S1J_3C5,Female,Bachelor,55701,Single,Aurora,6798.27,Standard,2013-02
1826,211524,British_Columbia,Vancouver,V1E_4R6,Female,Bachelor,63926,Married,Aurora,6803.6,Standard,2018-01
1827,404920,Ontario,Toronto,M2Z_4K1,Male,College,79359,Single,Aurora,6803.62,Standard,2016-07
1828,380059,Ontario,Toronto,M1R_4K3,Female,Bachelor,59595,Married,Aurora,6806.49,Standard,2013-09
1829,159680,Saskatchewan,Regina,S1J_3C5,Female,College,79359,Divorced,Aurora,6811.58,Standard,2015-10
1830,748105,Manitoba,Winnipeg,R6Y_4T5,Male,Bachelor,64065,Married,Aurora,6817.43,Standard,2014-11
1831,428383,Ontario,Toronto,P1J_8T7,Female,College,79359,Single,Aurora,6826.8,Standard,2013-03
1832,109612,Prince_Edward_Island,Charlottetown,C1A_6E8,Female,College,79359,Divorced,Aurora,6827.18,Standard,2017-09
1833,703621,British_Columbia,Vancouver,V6E_3Z3,Female,College,79359,Divorced,Aurora,6827.18,Standard,2014-07
1834,940874,Prince_Edward_Island,Charlottetown,C1A_6E8,Male,College,79359,Single,Aurora,6829.41,Standard,2013-11
1835,985757,Ontario,Toronto,M2Z_4K1,Female,College,79359,Married,Aurora,6832.11,Standard,2018-12
1836,708160,Ontario,Ottawa,K1F_2R2,Male,College,79359,Single,Aurora,6843.85,Standard,2015-06
1837,127185,Quebec,Montreal,H2Y_2W2,Male,College,79359,Divorced,Aurora,6846.15,Standard,2016-07
1838,318945,New_Brunswick,Fredericton,E3B_2H2,Male,College,79359,Divorced,Aurora,6846.15,Standard,2016-06
1839,157300,British_Columbia,West_Vancouver,V6V_8Z3,Female,Bachelor,52832,Married,Aurora,8617.55,2018_Promotion,2018-03
1840,408990,Ontario,Toronto,M8Y_4K8,Male,College,79359,Single,Aurora,6852.0,Standard,2013-07
1841,595624,Quebec,Tremblant,H5Y_2S9,Female,Bachelor,51161,Single,Aurora,6852.36,Standard,2018-10
1842,730715,New_Brunswick,Moncton,E1A_2A7,Female,Bachelor,51161,Single,Aurora,6852.36,Standard,2015-01
1843,353648,British_Columbia,Victoria,V10_6T5,Female,College,79359,Single,Aurora,6857.52,Standard,2017-02
1844,967241,Quebec,Hull,J8Y_3Z5,Male,College,79359,Single,Aurora,6857.52,Standard,2014-11
1845,314713,British_Columbia,Whistler,V6T_1Y8,Female,College,79359,Divorced,Aurora,6860.59,Standard,2017-08
1846,367685,British_Columbia,Whistler,V6T_1Y8,Female,College,79359,Single,Aurora,6861.28,Standard,2018-06
1847,207576,Alberta,Edmonton,T3G_6Y6,Male,Bachelor,71992,Married,Aurora,6862.51,Standard,2012-05
1848,511226,British_Columbia,Vancouver,V6E_3Z3,Male,Bachelor,103151,Single,Aurora,8622.84,2018_Promotion,2018-03
1849,866417,Ontario,Kingston,M9K_2P4,Female,Bachelor,102764,Married,Aurora,6864.65,Standard,2018-11
1850,392206,British_Columbia,West_Vancouver,V6V_8Z3,Male,College,79359,Single,Aurora,6869.19,Standard,2012-12
1851,967727,Quebec,Montreal,H2T_2J6,Female,College,79359,Single,Aurora,6869.19,Standard,2018-06
1852,462833,Ontario,Toronto,M8Y_4K8,Female,College,79359,Married,Aurora,6871.97,Standard,2016-04
1853,971097,Ontario,Sudbury,M5V_1G5,Male,College,79359,Single,Aurora,6872.04,Standard,2014-10
1854,338346,British_Columbia,Whistler,V6T_1Y8,Male,College,79359,Single,Aurora,6875.61,Standard,2014-09
1855,550173,British_Columbia,Vancouver,V5R_1W3,Female,Bachelor,91879,Divorced,Aurora,6876.31,Standard,2015-10
1856,950896,British_Columbia,Vancouver,V5R_1W3,Female,College,79359,Divorced,Aurora,6877.82,Standard,2018-08
1857,354442,British_Columbia,Vancouver,V1E_4R6,Female,Bachelor,78691,Married,Aurora,6880.47,Standard,2017-01
1858,410373,New_Brunswick,Fredericton,E3B_2H2,Female,College,79359,Single,Aurora,6880.63,Standard,2013-01
1859,884505,Quebec,Montreal,H4G_3T4,Male,College,79359,Single,Aurora,6880.63,Standard,2017-04
1860,646756,Quebec,Montreal,H3T_8L4,Female,Bachelor,79178,Married,Aurora,6883.67,Standard,2018-10
1861,723707,British_Columbia,Dawson_Creek,U5I_4F1,Male,Bachelor,94010,Married,Aurora,6883.69,Standard,2018-05
1862,795820,Alberta,Calgary,T3E_2V9,Female,College,79359,Divorced,Aurora,6889.1,Standard,2017-01
1863,586076,British_Columbia,Vancouver,V6E_3D9,Male,Bachelor,82043,Married,Aurora,8712.16,2018_Promotion,2018-02
1864,452279,British_Columbia,Victoria,V10_6T5,Male,College,79359,Single,Aurora,6893.17,Standard,2017-03
1865,431392,British_Columbia,Vancouver,V6E_3D9,Male,College,79359,Single,Aurora,6896.09,Standard,2018-11
1866,449084,Nova_Scotia,Halifax,B3C_2M8,Female,Bachelor,79717,Married,Aurora,6897.51,Standard,2012-05
1867,489549,Quebec,Quebec_City,G1B_3L5,Female,Bachelor,79717,Married,Aurora,6897.51,Standard,2018-01
1868,530613,Ontario,London,M5B_3E4,Female,High_School_or_Below,51522,Married,Aurora,6903.95,Standard,2015-05
1869,293685,Ontario,Ottawa,K1F_2R2,Female,High_School_or_Below,46225,Married,Aurora,6906.2,Standard,2016-09
1870,213979,Ontario,Kingston,M9K_2P4,Male,Bachelor,63218,Married,Aurora,6907.55,Standard,2012-09
1871,442980,Ontario,Toronto,P2T_6G3,Female,College,79359,Married,Aurora,6912.04,Standard,2016-09
1872,438383,Ontario,Kingston,M9K_2P4,Female,Master,123546,Divorced,Aurora,6913.57,Standard,2017-09
1873,470802,Ontario,Toronto,M2Z_4K1,Female,High_School_or_Below,52717,Married,Aurora,6921.97,Standard,2018-07
1874,932453,Nova_Scotia,Halifax,B3C_2M8,Female,Bachelor,96954,Married,Aurora,6925.18,Standard,2015-03
1875,153953,Quebec,Montreal,H2T_2J6,Male,Bachelor,53360,Single,Aurora,6930.63,Standard,2017-12
1876,384737,British_Columbia,Victoria,V10_6T5,Female,Bachelor,53360,Single,Aurora,6930.63,Standard,2016-01
1877,137999,Ontario,Trenton,K8V_4B2,Female,Bachelor,70787,Single,Aurora,6938.87,Standard,2012-07
1878,838553,British_Columbia,Vancouver,V6E_3Z3,Male,Bachelor,70787,Single,Aurora,6938.87,Standard,2017-07
1879,771943,Ontario,Toronto,P1J_8T7,Female,College,79359,Married,Aurora,6940.97,Standard,2014-07
1880,523188,British_Columbia,Dawson_Creek,U5I_4F1,Male,College,79359,Divorced,Aurora,8714.92,2018_Promotion,2018-03
1881,384602,Ontario,Toronto,M2Z_4K1,Female,College,79359,Married,Aurora,6941.9,Standard,2015-04
1882,281328,New_Brunswick,Fredericton,E3B_2H2,Female,Doctor,244617,Married,Aurora,6943.56,Standard,2013-09
1883,784271,Quebec,Montreal,H4G_3T4,Male,Doctor,244617,Married,Aurora,6943.56,Standard,2014-11
1884,983242,British_Columbia,Dawson_Creek,U5I_4F1,Female,Bachelor,61614,Single,Aurora,6948.33,Standard,2013-02
1885,714206,Quebec,Quebec_City,G1B_3L5,Male,Bachelor,47776,Married,Aurora,6950.1,Standard,2013-10
1886,279468,British_Columbia,Vancouver,V6E_3Z3,Female,College,79359,Married,Aurora,6961.95,Standard,2017-02
1887,760166,Prince_Edward_Island,Charlottetown,C1A_6E8,Male,College,79359,Married,Aurora,6961.95,Standard,2017-06
1888,616667,British_Columbia,Vancouver,V5R_1W3,Female,Doctor,274508,Married,Aurora,6966.32,Standard,2014-03
1889,881818,Alberta,Banff,T4V_1D4,Male,Bachelor,62521,Married,Aurora,6966.69,Standard,2017-07
1890,677963,British_Columbia,Vancouver,V6E_3D9,Female,Doctor,256041,Married,Aurora,6974.92,Standard,2015-09
1891,944454,Quebec,Montreal,H2T_2J6,Male,College,79359,Single,Aurora,6980.33,Standard,2018-01
1892,932270,British_Columbia,Vancouver,V1E_4R6,Male,College,79359,Married,Aurora,6986.6,Standard,2013-03
1893,133065,British_Columbia,Vancouver,V1E_4R6,Male,Bachelor,48421,Married,Aurora,6990.92,Standard,2014-10
1894,959977,British_Columbia,Vancouver,V5R_1W3,Female,Bachelor,12497,Married,Aurora,9453.0,2018_Promotion,2018-03
1895,270730,Quebec,Montreal,H2Y_2W2,Male,Bachelor,101168,Married,Aurora,6992.53,Standard,2012-10
1896,938482,Manitoba,Winnipeg,R2C_0M5,Male,Bachelor,101168,Married,Aurora,6992.53,Standard,2016-08
1897,181852,Ontario,Ottawa,K1G_4Z0,Male,College,79359,Single,Aurora,6993.38,Standard,2016-10
1898,321457,Ontario,Toronto,M2M_7K8,Female,Bachelor,73572,Married,Aurora,6997.83,Standard,2016-01
1899,992986,Quebec,Hull,J8Y_3Z5,Female,College,79359,Single,Aurora,7017.15,Standard,2017-04
1900,215952,New_Brunswick,Fredericton,E3B_2H2,Male,Master,123841,Married,Aurora,7019.18,Standard,2012-08
1901,662973,Ontario,Toronto,M2M_7K8,Male,Master,123841,Married,Aurora,7019.18,Standard,2015-04
1902,800450,Ontario,Ottawa,K1G_4Z0,Female,Master,123841,Married,Aurora,7019.18,Standard,2016-12
1903,926494,Quebec,Tremblant,H5Y_2S9,Male,Master,123841,Married,Aurora,7019.18,Standard,2015-11
1904,262574,Quebec,Montreal,H2T_9K8,Female,Bachelor,50000,Divorced,Aurora,7025.04,Standard,2018-07
1905,672649,British_Columbia,Vancouver,V1E_4R6,Female,Bachelor,53089,Married,Aurora,10390.67,2018_Promotion,2018-03
1906,552364,British_Columbia,Vancouver,V1E_4R6,Male,College,79359,Single,Aurora,7027.76,Standard,2016-09
1907,428922,British_Columbia,Vancouver,V5R_1W3,Female,Master,89964,Married,Aurora,7031.46,Standard,2014-05
1908,399973,British_Columbia,Whistler,V6T_1Y8,Female,Bachelor,51119,Married,Aurora,7031.79,Standard,2013-10
1909,563386,Ontario,Toronto,M1R_4K3,Female,College,79359,Divorced,Aurora,7035.53,Standard,2017-10
1910,814067,Alberta,Calgary,T3E_2V9,Male,College,79359,Divorced,Aurora,7035.53,Standard,2012-11
1911,592145,Quebec,Quebec_City,G1B_3L5,Male,Bachelor,88423,Married,Aurora,7035.76,Standard,2015-01
1912,632974,Manitoba,Winnipeg,R6Y_4T5,Male,Bachelor,95307,Married,Aurora,7035.97,Standard,2018-08
1913,559622,Ontario,Toronto,M2M_7K8,Female,Bachelor,49643,Married,Aurora,7039.26,Standard,2015-11
1914,680569,Quebec,Montreal,H2T_2J6,Male,College,79359,Married,Aurora,7046.48,Standard,2015-12
1915,894532,British_Columbia,Kelowna,V09_2E9,Female,Bachelor,68416,Married,Aurora,10392.96,2018_Promotion,2018-04
1916,278928,Ontario,Trenton,K8V_4B2,Female,College,79359,Single,Aurora,7054.78,Standard,2018-06
1917,572448,British_Columbia,Vancouver,V6E_3D9,Male,College,79359,Single,Aurora,7054.78,Standard,2018-10
1918,861480,British_Columbia,Vancouver,V6E_3D9,Male,College,79359,Single,Aurora,7055.96,Standard,2018-10
1919,146086,Nova_Scotia,Halifax,B3J_9S2,Female,Bachelor,70285,Single,Aurora,7057.46,Standard,2015-11
1920,580341,British_Columbia,Victoria,V10_6T5,Female,Bachelor,59596,Married,Aurora,7057.89,Standard,2014-04
1921,526349,British_Columbia,West_Vancouver,V6V_8Z3,Female,Bachelor,78641,Married,Aurora,7069.74,Standard,2012-08
1922,262351,Quebec,Montreal,H2T_9K8,Female,Bachelor,98168,Divorced,Aurora,7072.93,Standard,2017-11
1923,458745,British_Columbia,Vancouver,V5R_1W3,Female,Bachelor,68665,Divorced,Aurora,11926.75,2018_Promotion,2018-03
1924,543852,Quebec,Montreal,H2T_2J6,Female,Bachelor,101063,Married,Aurora,7074.4,Standard,2014-03
1925,307631,Ontario,Toronto,M2Z_4K1,Female,College,79359,Single,Aurora,7076.65,Standard,2017-01
1926,350059,British_Columbia,Dawson_Creek,U5I_4F1,Female,College,79359,Single,Aurora,7076.65,Standard,2017-11
1927,486776,Quebec,Hull,J8Y_3Z5,Male,Doctor,276623,Married,Aurora,7080.13,Standard,2014-01
1928,611247,Quebec,Quebec_City,G1B_3L5,Female,Bachelor,100585,Married,Aurora,7081.69,Standard,2012-08
1929,251095,Alberta,Edmonton,T9G_1W3,Female,Bachelor,70916,Divorced,Aurora,7082.83,Standard,2016-11
1930,242812,Ontario,Thunder_Bay,K8T_5M5,Female,Bachelor,102904,Married,Aurora,7083.64,Standard,2015-08
1931,822727,Ontario,Trenton,K8V_4B2,Female,College,79359,Single,Aurora,7086.18,Standard,2015-11
1932,526344,British_Columbia,Whistler,V6T_1Y8,Female,Bachelor,70475,Married,Aurora,7089.68,Standard,2018-01
1933,870522,Quebec,Montreal,H2T_9K8,Female,Bachelor,70475,Married,Aurora,7089.68,Standard,2016-05
1934,337925,Quebec,Hull,J8Y_3Z5,Female,Bachelor,65021,Divorced,Aurora,7090.47,Standard,2014-08
1935,874363,British_Columbia,Whistler,V6T_1Y8,Male,Bachelor,85235,Married,Aurora,7094.16,Standard,2018-11
1936,507555,Ontario,Toronto,P1J_8T7,Male,Bachelor,48760,Married,Aurora,7094.17,Standard,2014-03
1937,201273,British_Columbia,Vancouver,V6E_3Z3,Female,High_School_or_Below,58735,Married,Aurora,12516.92,2018_Promotion,2018-04
1938,956558,British_Columbia,Dawson_Creek,U5I_4F1,Male,College,79359,Married,Aurora,7107.66,Standard,2018-01
1939,966580,Ontario,Trenton,K8V_4B2,Female,Bachelor,82910,Divorced,Aurora,7109.3,Standard,2015-12
1940,462993,Quebec,Montreal,H2T_9K8,Female,Bachelor,79157,Divorced,Aurora,7122.27,Standard,2013-11
1941,601027,British_Columbia,Whistler,V6T_1Y8,Female,Bachelor,79157,Divorced,Aurora,7122.27,Standard,2014-09
1942,266536,Quebec,Hull,J8Y_3Z5,Male,Bachelor,47884,Married,Aurora,7123.08,Standard,2015-10
1943,390924,British_Columbia,Vancouver,V1E_4R6,Male,Doctor,72997,Single,Aurora,7130.29,Standard,2016-11
1944,184035,British_Columbia,Vancouver,V6E_3D9,Male,Bachelor,75657,Married,Aurora,7143.04,Standard,2014-07
1945,632398,Ontario,Trenton,K8V_4B2,Female,Bachelor,75657,Married,Aurora,7143.04,Standard,2013-08
1946,290994,Ontario,Kingston,M9K_2P4,Female,Bachelor,58588,Single,Aurora,7158.53,Standard,2012-12
1947,760672,Nova_Scotia,Halifax,B3J_9S2,Male,Bachelor,81085,Divorced,Aurora,7159.81,Standard,2016-09
1948,483212,Ontario,Toronto,P2T_6G3,Female,College,79359,Single,Aurora,7163.54,Standard,2016-06
1949,489108,British_Columbia,Vancouver,V6E_3D9,Female,College,79359,Single,Aurora,7163.54,Standard,2012-11
1950,475535,British_Columbia,Vancouver,V6E_3D9,Male,Bachelor,52233,Divorced,Aurora,12904.94,2018_Promotion,2018-02
1951,430323,Ontario,Kingston,M9K_2P4,Male,Bachelor,85936,Married,Aurora,7172.07,Standard,2014-02
1952,883055,Ontario,Toronto,M2Z_4K1,Male,Bachelor,86947,Single,Aurora,7173.91,Standard,2014-05
1953,762117,Newfoundland,St._John's,A1C_6H9,Female,Bachelor,51716,Divorced,Aurora,7176.59,Standard,2018-06
1954,309352,Ontario,Kingston,M9K_2P4,Male,Bachelor,56904,Married,Aurora,7180.27,Standard,2015-07
1955,631853,Alberta,Edmonton,T3G_6Y6,Female,Bachelor,62862,Married,Aurora,7180.97,Standard,2012-08
1956,470272,Nova_Scotia,Halifax,B3C_2M8,Female,College,79359,Married,Aurora,7188.61,Standard,2016-11
1957,140042,Ontario,Toronto,P2T_6G3,Male,Bachelor,87401,Single,Aurora,7189.11,Standard,2014-08
1958,486117,Ontario,Toronto,P1L_8X8,Female,Bachelor,54507,Married,Aurora,7193.1,Standard,2012-12
1959,472702,Ontario,Ottawa,K1F_2R2,Male,High_School_or_Below,39896,Single,Aurora,7198.42,Standard,2018-05
1960,805598,British_Columbia,Vancouver,V6E_3Z3,Female,Bachelor,90620,Married,Aurora,13178.43,2018_Promotion,2018-04
1961,328543,British_Columbia,Whistler,V6T_1Y8,Male,Bachelor,78247,Married,Aurora,7199.65,Standard,2016-04
1962,129372,British_Columbia,Vancouver,V6E_3Z3,Female,College,79359,Married,Aurora,7200.66,Standard,2018-12
1963,483627,British_Columbia,Whistler,V6T_1Y8,Female,College,79359,Married,Aurora,7200.66,Standard,2014-04
1964,493061,Ontario,Ottawa,K1G_4Z0,Male,College,79359,Married,Aurora,7200.66,Standard,2014-11
1965,802425,British_Columbia,Vancouver,V6E_3D9,Female,College,79359,Married,Aurora,7200.66,Standard,2016-07
1966,110065,British_Columbia,Victoria,V10_6T5,Male,Bachelor,82365,Single,Aurora,13432.0,2018_Promotion,2018-03
